Index,Image A,Image B,Output
1363,23964,8070,A
1364,21148,179181,A
1365,183313,119322,A
1366,139997,37857,A
1367,151048,84337,B
1368,189101,71920,A
1369,20365,107304,A
1370,117567,54420,A
1371,181126,131201,A
1372,5326,60646,A
1373,28920,96683,A
1374,194566,189670,B
1375,148082,186494,A
1376,63678,29913,A
1377,88855,65990,A
1378,6093,56343,A
1379,144529,70934,A
1380,101892,127592,A
1381,6871,78972,B
1382,205665,29597,B
1383,97881,160125,A
1384,54289,96709,A
1385,75781,126075,A
1386,7873,2296,A
1387,59698,125420,A
1388,42876,20551,B
1389,54155,9013,A
1390,195545,190511,A
1391,133791,28160,A
1392,173662,140627,A
1393,165194,112509,A
1394,91555,165211,A
1395,164599,60953,A
1396,192020,12015,A
1397,69069,202074,A
1398,199602,104322,B
1399,194483,42286,A
1400,166395,133359,A
1401,86586,169483,A
1402,22417,104657,A
1403,144722,18070,A
1404,48608,201702,A
1405,108355,27780,A
1406,204798,114310,A
1407,19077,61345,A
1408,101575,118251,A
1409,31347,110251,A
1410,115847,202204,A
1411,131899,165301,A
1412,117132,124348,A
1413,12104,205090,A
1414,118834,40931,A
1415,144737,70276,A
1416,74015,101515,A
1417,204091,152577,A
1418,91735,130026,B
1419,110121,26819,A
1420,157653,94162,A
1421,199382,145645,A
1422,196627,89119,A
1423,3510,14527,A
1424,88220,160098,A
1425,114476,178354,A
1426,32056,17802,A
1427,56807,82863,A
1428,150002,49975,A
1429,201948,201942,A
1430,206557,175409,A
1431,29299,50258,A
1432,55211,84259,A
1433,179447,71356,A
1434,197822,85718,B
1435,190483,162531,A
1436,198805,46214,A
1437,13812,123605,A
1438,83296,5178,A
1439,78062,173228,A
1440,20847,177345,B
1441,86866,11698,A
1442,9457,151816,A
1443,191933,124339,A
1444,136795,142638,A
1445,97292,40419,A
1446,174848,190450,B
1447,180465,30026,A
1448,199165,181949,A
1449,81943,39051,A
1450,57506,192170,A
1451,155773,181759,A
1452,13852,110083,A
1453,156558,67533,B
1454,106665,84774,A
1455,160108,140801,B
1456,81747,117466,B
1457,50731,5589,A
1458,131731,165171,A
1459,114465,136986,A
1460,186302,151324,A
1461,140812,103858,A
1462,9191,127548,A
1463,165583,55612,A
1464,135337,3386,B
1465,113890,113015,A
1466,46104,75661,A
1467,117663,161219,A
1468,118911,48344,A
1469,85071,53496,A
1470,16458,120476,A
1471,93361,192999,A
1472,55120,73662,A
1473,123354,84076,A
1474,194210,87606,A
1475,153936,126178,A
1476,108171,12841,A
1477,149391,84660,A
1478,36464,177050,A
1479,40523,114336,A
1480,162235,64396,A
1481,61683,32634,A
1482,182767,122519,A
1483,202916,98052,B
1484,201503,194675,A
1485,4221,163804,A
1486,149350,113411,A
1487,21629,151737,B
1488,61061,37339,B
1489,207056,81609,A
1490,89584,151333,A
1491,96803,68101,A
1492,169757,102284,A
1493,190391,136086,A
1494,90622,152667,A
1495,87035,133595,A
1496,207496,127063,A
1497,191359,156537,A
1498,134437,97264,B
1499,104162,1981,A
1500,112429,185948,B
1501,180812,25890,A
1502,153656,9517,A
1503,145763,79107,A
1504,59610,51547,A
1505,134163,176814,A
1506,181808,108133,A
1507,13810,207401,A
1508,87881,119301,A
1509,203177,186716,A
1510,108516,137618,A
1511,1128,45082,A
1512,32224,25390,A
1513,181754,83015,B
1514,95282,60531,A
1515,90613,86904,A
1516,148186,201918,A
1517,97167,50134,B
1518,12739,186568,A
1519,17923,46036,A
1520,32233,207196,A
1521,37701,71047,A
1522,17745,159777,A
1523,105631,183689,B
1524,14791,89381,A
1525,61743,190254,B
1526,26927,109391,A
1527,138342,38305,A
1528,125252,192586,A
1529,175671,25145,A
1530,26238,184601,A
1531,137757,195869,A
1532,147158,131297,A
1533,102758,203902,A
1534,20372,73633,A
1535,126524,66023,A
1536,147941,5764,A
1537,102254,28377,A
1538,53797,178036,A
1539,5329,46923,A
1540,125372,148412,A
1541,202824,192844,A
1542,127258,122218,A
1543,65838,4864,A
1544,203967,119868,A
1545,84701,133701,A
1546,14039,134586,A
1547,134217,207843,A
1548,159758,184280,A
1549,118256,67599,A
1550,53957,182479,A
1551,51048,4389,A
1552,136261,180997,A
1553,68204,24920,A
1554,22006,153157,A
1555,208127,59077,B
1556,71141,18368,A
1557,75822,190645,B
1558,83719,141999,A
1559,102937,60453,A
1560,132874,53845,B
1561,190000,144628,A
1562,102366,134249,A
1563,66341,140050,A
1564,29624,41061,A
1565,36188,60848,A
1566,1293,36523,A
1567,77572,167900,A
1568,31601,174419,B
1569,200953,196090,A
1570,11550,108768,A
1571,73373,121699,A
1572,143724,38906,A
1573,120410,207286,A
1574,77253,4249,A
1575,119929,107658,B
1576,77883,159359,A
1577,130264,169284,A
1578,175941,161997,A
1579,201884,115426,A
1580,175638,154684,B
1581,133288,103010,A
1582,84204,25643,A
1583,38245,64377,A
1584,189966,180330,B
1585,64290,205309,A
1586,101575,33906,A
1587,91546,178198,A
1588,122907,20950,A
1589,199206,125946,A
1590,16831,119757,B
1591,161180,208861,A
1592,80573,30908,A
1593,99142,611,A
1594,90499,90848,A
1595,61183,206563,A
1596,33078,4712,A
1597,155397,133022,A
1598,83394,146115,A
1599,207923,116234,A
1600,147780,68058,A
1601,104577,151017,A
1602,13989,126873,A
1603,103507,149411,A
1604,95622,150746,A
1605,12434,110128,A
1606,55369,125949,A
1607,76317,112641,A
1608,108221,162643,A
1609,21956,27626,A
1610,130802,180288,A
1611,183669,134495,A
1612,161105,84637,A
1613,192401,164082,A
1614,80917,177531,A
1615,68167,9338,A
1616,63871,164168,A
1617,47420,137470,A
1618,102509,83589,A
1619,126586,126191,A
1620,135226,208015,B
1621,116220,86538,A
1622,123324,206148,A
1623,53021,13312,A
1624,43376,49397,A
1625,174405,46834,B
1626,3596,50606,A
1627,21530,196348,A
1628,51457,156881,A
1629,131906,3586,A
1630,73285,192724,A
1631,8847,97124,A
1632,85219,116715,B
1633,35161,153079,A
1634,44502,84208,A
1635,14861,47790,A
1636,168042,179636,A
1637,49424,77201,B
1638,137366,99730,A
1639,184529,175814,A
1640,83268,179627,A
1641,90670,5801,A
1642,11952,72444,A
1643,183380,144457,A
1644,173238,71667,A
1645,62150,63876,A
1646,146082,59620,A
1647,66178,78717,A
1648,105988,17860,A
1649,154504,79651,A
1650,18399,6091,A
1651,73302,205390,A
1652,103993,41184,A
1653,108572,205507,A
1654,148052,3653,A
1655,11821,58761,A
1656,206407,178055,A
1657,186697,155719,A
1658,45803,41424,A
1659,127032,44057,A
1660,89213,196828,B
1661,108956,27546,A
1662,198001,162987,A
1663,16193,181078,A
1664,65273,41789,A
1665,114044,65733,A
1666,133756,94008,A
1667,61330,174506,A
1668,157268,71825,B
1669,94788,21249,A
1670,20034,110592,A
1671,202253,158065,A
1672,95521,81475,A
1673,203852,201192,A
1674,106893,182831,A
1675,195755,198367,A
1676,32957,18264,A
1677,116635,27010,A
1678,156654,97052,A
1679,29763,78474,A
1680,92098,42915,A
1681,174082,21792,A
1682,47723,81558,A
1683,208797,197261,A
1684,110302,138791,A
1685,108384,84730,A
1686,196249,110572,A
1687,151800,50426,A
1688,147788,22134,A
1689,42116,21077,A
1690,151663,129652,A
1691,152706,150291,A
1692,207036,193060,B
1693,54655,126237,A
1694,124366,13281,A
1695,122150,89071,A
1696,120474,46179,A
1697,117478,168029,A
1698,166723,163375,A
1699,131290,81336,B
1700,56016,204471,A
1701,179926,125593,A
1702,73180,159232,A
1703,142773,21654,A
1704,99810,46102,A
1705,196794,94520,A
1706,117141,142109,A
1707,27578,76629,B
1708,154940,123169,A
1709,170183,147025,A
1710,179156,59429,A
1711,75139,97911,B
1712,164886,170712,A
1713,195167,40452,A
1714,31038,60525,A
1715,148303,122042,A
1716,107909,132657,B
1717,205748,40326,A
1718,190690,70048,A
1719,129870,199008,A
1720,38276,66829,A
1721,119326,135847,A
1722,46617,34715,A
1723,168576,195538,A
1724,160198,81081,A
1725,209672,70700,A
1726,11497,196751,A
1727,97097,177521,A
1728,115520,65277,A
1729,119314,30007,A
1730,91388,168358,A
1731,116769,71715,A
1732,162760,169297,A
1733,202355,179342,A
1734,68498,172575,A
1735,194366,83962,A
1736,90180,92318,A
1737,117284,9584,A
1738,83285,46149,A
1739,123426,181199,A
1740,137976,93231,A
1741,101934,94033,B
1742,76735,106186,A
1743,155702,166766,A
1744,7058,160151,A
1745,205163,160349,A
1746,132658,118286,A
1747,9367,87775,A
1748,191213,19730,A
1749,127748,45421,A
1750,57021,132907,B
1751,42286,145113,A
1752,88316,200953,A
1753,12553,68397,A
1754,98454,179987,A
1755,14781,73211,A
1756,67739,98543,A
1757,145729,37507,A
1758,141479,79571,A
1759,78124,44238,A
1760,142982,61654,B
1761,150475,71799,A
1762,47596,5006,A
1763,80011,67606,A
1764,52194,115655,A
1765,82951,142182,A
1766,46093,100871,A
1767,4855,62439,B
1768,64400,180526,A
1769,152614,107074,A
1770,84797,104490,A
1771,194541,129616,A
1772,113791,23814,A
1773,10477,177905,A
1774,26746,95770,B
1775,62292,6063,A
1776,63719,52268,A
1777,102981,11991,A
1778,41286,96830,A
1779,144204,133346,A
1780,124726,8573,A
1781,79422,112326,A
1782,40310,169458,A
1783,47991,115528,A
1784,201550,196983,A
1785,127112,21740,A
1786,42878,128403,A
1787,179839,170164,A
1788,192018,10917,A
1789,114327,205856,A
1790,90613,199499,A
1791,30192,184576,A
1792,168829,28173,A
1793,138717,194308,A
1794,209580,132230,A
1795,100713,99311,A
1796,108501,207185,A
1797,169957,159002,A
1798,91759,181489,A
1799,108013,40053,A
1800,127258,17424,A
1801,44457,23642,A
1802,95146,202549,A
1803,121359,191659,A
1804,5333,150237,A
1805,184271,116930,A
1806,56656,21158,A
1807,79287,207069,A
1808,35843,47496,A
1809,130967,195001,A
1810,165327,25371,B
1811,83875,52525,A
1812,169580,117439,A
1813,59356,5257,A
1814,164916,148060,A
1815,203800,43027,A
1816,20833,26319,A
1817,118215,35370,A
1818,4618,88629,A
1819,69664,45034,A
1820,74823,137735,B
1821,36192,27058,A
1822,101618,81427,B
1823,42421,5522,A
1824,192533,11835,A
1825,1103,182144,B
1826,91378,159610,A
1827,61953,5580,A
1828,51046,132906,B
1829,100560,61513,A
1830,19560,200427,A
1831,94369,64048,A
1832,47709,122755,A
1833,61422,203482,A
1834,39906,8714,A
1835,179392,90801,A
1836,39832,159661,A
1837,84715,54420,A
1838,91595,6689,A
1839,40560,19482,A
1840,4225,74129,B
1841,174333,199298,A
1842,8505,105711,A
1843,120251,190849,A
1844,57664,128596,A
1845,161715,151456,B
1846,161209,198080,A
1847,179331,80569,A
1848,166505,37350,A
1849,105481,113821,A
1850,15564,200191,A
1851,202095,125225,A
1852,61289,27697,A
1853,174278,110430,A
1854,35118,113545,A
1855,196256,8179,A
1856,6380,141441,A
1857,122405,168634,A
1858,13989,142884,A
1859,41236,93832,B
1860,49461,193063,A
1861,56356,190983,A
1862,133954,146558,A
1863,172820,169602,A
1864,184327,83945,A
1865,104763,58693,A
1866,193078,28912,A
1867,190953,97602,A
1868,136936,41496,A
1869,9728,117162,A
1870,161988,112571,A
1871,65889,183837,A
1872,110413,96502,A
1873,83105,19964,A
1874,155499,14499,A
1875,141667,3918,A
1876,104938,3900,A
1877,46189,17836,A
1878,160082,88335,A
1879,125697,70579,A
1880,6677,70227,A
1881,125526,50773,B
1882,164619,167996,A
1883,159873,7519,B
1884,186921,8030,A
1885,79103,128027,A
1886,72294,1311,A
1887,34697,73932,A
1888,80817,183874,A
1889,112740,79813,A
1890,122580,187608,A
1891,141821,5361,A
1892,113606,95178,A
1893,64723,10510,A
1894,107515,42138,A
1895,128561,190611,B
1896,29742,92493,A
1897,195781,178429,A
1898,161495,84251,A
1899,190460,8599,A
1900,142503,175175,A
1901,56954,150920,B
1902,25396,1897,A
1903,201463,1168,A
1904,14499,73906,A
1905,1959,48301,A
1906,195342,170507,A
1907,65623,87095,A
1908,7654,122612,A
1909,179542,119814,A
1910,71978,25902,A
1911,208173,137710,B
1912,50529,20107,A
1913,20243,51609,A
1914,125812,108085,A
1915,107928,139062,A
1916,201948,157398,A
1917,76127,90015,A
1918,14527,194213,B
1919,13493,207665,A
1920,118710,195885,A
1921,177484,129965,A
1922,58888,51993,A
1923,6417,200904,A
1924,131777,3242,A
1925,42497,91811,A
1926,62263,187233,A
1927,34463,189626,A
1928,182937,22004,A
1929,58194,90379,A
1930,123636,60314,B
1931,189778,10639,B
1932,150501,51681,A
1933,7605,201689,A
1934,139880,203373,A
1935,174493,109150,A
1936,103636,36568,A
1937,19437,204340,B
1938,115084,64204,A
1939,6371,183722,A
1940,183663,137885,A
1941,128273,187057,A
1942,38556,111793,A
1943,162549,85457,A
1944,535,151535,A
1945,108902,134932,A
1946,52640,156274,A
1947,203535,75142,B
1948,198282,47390,A
1949,123348,57340,B
1950,46232,13545,A
1951,100945,123342,A
1952,88192,104606,A
1953,173154,195220,A
1954,88794,23441,A
1955,209115,55813,A
1956,93410,158777,A
1957,17404,163047,A
1958,64049,68164,B
1959,113744,14271,A
1960,107146,109651,A
1961,182598,133991,A
1962,103964,207473,B
1963,138069,133497,A
1964,152586,190097,A
1965,209488,50660,A
1966,170749,121796,A
1967,30063,202113,A
1968,25165,205892,A
1969,99526,198778,A
1970,57110,188104,A
1971,14677,137324,A
1972,107933,149633,B
1973,8112,187440,B
1974,119755,162179,A
1975,51371,131323,A
1976,1118,163504,A
1977,52912,575,A
1978,1414,18950,A
1979,57780,85556,A
1980,126198,31052,A
1981,201230,180050,A
1982,142478,21822,A
1983,137114,40034,A
1984,184908,95843,B
1985,46308,37350,A
1986,143379,145538,B
1987,185526,25426,A
1988,205250,111545,A
1989,96025,158640,A
1990,160628,132719,B
1991,137243,122100,A
1992,199095,64432,B
1993,171908,152131,A
1994,148384,44577,A
1995,152092,194103,A
1996,35977,124961,A
1997,163094,152498,A
1998,85202,70478,A
1999,85700,178504,A
2000,40477,46602,A
2001,3709,70066,A
2002,180013,164475,A
2003,36026,175132,A
2004,96802,86968,A
2005,63351,168977,A
2006,61093,94814,A
2007,77625,107785,A
2008,121370,181376,A
2009,33818,126535,A
2010,16232,30288,A
2011,126986,65447,A
2012,42543,181570,B
2013,10886,59367,A
2014,144447,138670,A
2015,14754,93693,A
2016,95878,103869,B
2017,122472,183144,A
2018,115198,95894,A
2019,65834,199262,A
2020,198542,165014,A
2021,50705,189756,A
2022,31001,30694,A
2023,137207,30925,A
2024,26455,159043,A
2025,108494,145933,A
2026,159753,201556,A
2027,61202,5595,A
2028,22968,117517,A
2029,141623,13661,A
2030,47489,136360,A
2031,41016,66848,A
2032,183041,173034,B
2033,103456,100068,A
2034,128146,143876,A
2035,144479,80906,B
2036,161561,102271,A
2037,30408,129143,A
2038,12583,159260,A
2039,136182,28324,A
2040,39648,180615,A
2041,10652,144976,B
2042,44141,127543,A
2043,8520,179569,A
2044,125348,35295,A
2045,52483,73935,A
2046,173537,98402,A
2047,181782,129804,A
2048,62133,114469,A
2049,73260,14737,A
2050,12835,65261,A
2051,125217,172633,A
2052,46036,16958,B
2053,173768,21438,B
2054,147044,204678,A
2055,25982,46470,A
2056,93658,200754,A
2057,44767,49879,A
2058,48110,178536,B
2059,2152,185933,B
2060,92177,145361,A
2061,84565,133484,A
2062,22949,2168,A
2063,50727,111039,B
2064,97188,146396,A
2065,46204,85078,A
2066,19363,72115,A
2067,71238,40377,A
2068,184454,109397,A
2069,58484,206296,A
2070,57970,24186,A
2071,16186,9947,A
2072,92709,41985,A
2073,113913,10391,A
2074,53618,166786,A
2075,19378,35073,A
2076,184950,182593,A
2077,14712,74992,A
2078,24202,200171,B
2079,121205,32663,A
2080,185942,19145,A
2081,70375,8972,A
2082,207525,110070,A
2083,90642,138167,A
2084,148676,123620,A
2085,6209,198356,A
2086,80185,37247,A
2087,163142,130755,A
2088,148687,192386,A
2089,103662,172291,A
2090,187504,1273,A
2091,194688,194826,B
2092,184248,37079,A
2093,199631,54832,A
2094,15982,207910,A
2095,82534,36863,A
2096,21971,70315,B
2097,25279,184478,A
2098,198520,67011,A
2099,13736,18481,A
2100,103885,35036,A
2101,45548,123863,A
2102,39990,8290,A
2103,117463,184276,A
2104,188920,184423,A
2105,153961,87479,B
2106,85763,43718,A
2107,175893,35092,A
2108,156538,34593,A
2109,153370,42755,A
2110,62492,9572,A
2111,184851,208856,A
2112,203343,196183,A
2113,135749,94053,A
2114,104622,29665,A
2115,114051,16283,A
2116,127312,193700,A
2117,41073,95817,A
2118,41195,122262,A
2119,139789,107056,A
2120,15702,126303,A
2121,28954,205638,B
2122,16407,186080,A
2123,175229,2234,B
2124,94781,153002,A
2125,100101,192022,A
2126,142972,61872,A
2127,20528,75981,A
2128,32166,111027,A
2129,52329,132826,A
2130,81959,37132,A
2131,68051,63018,A
2132,150590,165902,A
2133,76040,151524,B
2134,103112,122142,A
2135,52756,97072,A
2136,171207,154677,B
2137,81988,61603,A
2138,74061,155461,A
2139,136099,55471,A
2140,97271,147061,A
2141,181019,49508,A
2142,184582,157332,A
2143,85351,97155,A
2144,72374,205500,A
2145,161187,26251,A
2146,41662,41554,A
2147,174740,200212,A
2148,180118,167920,A
2149,177343,171309,A
2150,52412,114893,A
2151,165737,93081,A
2152,79851,45286,A
2153,72554,174479,B
2154,162933,72791,A
2155,95789,84678,A
2156,157694,127259,A
2157,188579,41882,A
2158,105770,56655,A
2159,138843,18592,A
2160,162853,99344,A
2161,37743,28052,A
2162,916,52016,B
2163,166215,126071,A
2164,172615,47414,A
2165,151952,40429,A
2166,9595,110222,A
2167,196232,116478,A
2168,205902,149485,A
2169,195333,116275,A
2170,149499,52385,A
2171,35475,45544,B
2172,145721,12233,A
2173,191089,187617,A
2174,132933,186998,B
2175,139859,48732,A
2176,69002,206679,A
2177,31976,142826,A
2178,93234,18513,B
2179,112504,188720,A
2180,184443,175639,A
2181,97330,103356,A
2182,103135,85192,A
2183,180922,77191,A
2184,14299,123008,A
2185,106858,38475,A
2186,152258,82527,B
2187,77794,202563,A
2188,102798,103367,A
2189,17991,136374,A
2190,39976,54564,A
2191,108491,77540,A
2192,153181,101989,A
2193,115453,130054,A
2194,170758,198413,B
2195,17389,17160,A
2196,58504,31397,A
2197,27431,153320,B
2198,154898,47556,A
2199,94195,27563,A
2200,92906,98494,A
2201,27989,134545,A
2202,111119,68106,A
2203,157449,65786,A
2204,149485,207830,A
2205,50483,138873,A
2206,201998,132531,A
2207,81351,28025,A
2208,88447,4144,A
2209,94916,176475,A
2210,70766,179569,A
2211,29743,193588,A
2212,94069,79832,A
2213,74135,19111,A
2214,93050,160815,A
2215,153192,153616,A
2216,105368,145791,A
2217,112303,90757,A
2218,122569,179802,A
2219,121304,112207,A
2220,78378,174133,A
2221,177045,67580,A
2222,204322,197706,B
2223,8269,55007,A
2224,61392,67653,A
2225,49355,103222,A
2226,64729,201750,A
2227,95243,155785,A
2228,53623,42011,A
2229,10293,158269,A
2230,89569,84346,B
2231,64337,35885,A
2232,7461,133459,A
2233,119327,160098,A
2234,18588,203247,A
2235,20171,43465,A
2236,171904,27267,A
2237,80358,67613,A
2238,192996,110027,A
2239,13697,31027,A
2240,77340,201547,A
2241,121795,162898,A
2242,79458,16646,A
2243,2335,158354,A
2244,113985,128282,A
2245,49129,67433,A
2246,112336,23572,A
2247,113875,49177,A
2248,187872,49902,A
2249,141574,165455,A
2250,112124,89110,A
2251,145359,196012,A
2252,126687,51134,A
2253,25882,16173,A
2254,163043,10315,A
2255,70777,76751,A
2256,171893,15463,A
2257,158656,95725,A
2258,43949,54079,A
2259,36708,86616,A
2260,41032,14487,B
2261,188037,38210,B
2262,74759,49360,A
2263,15552,140552,A
2264,63870,195965,A
2265,209001,86650,A
2266,39067,9518,A
2267,147347,66725,A
2268,197946,177912,B
2269,41409,209485,A
2270,159659,25769,A
2271,43715,185809,A
2272,42144,30391,A
2273,97858,125128,A
2274,125734,12833,B
2275,100895,159578,A
2276,197525,193244,A
2277,166558,135141,A
2278,20799,35947,A
2279,529,15919,A
2280,83525,51738,A
2281,157819,47470,A
2282,197993,152168,A
2283,141269,100404,A
2284,74134,74178,A
2285,113846,176850,A
2286,193189,146016,A
2287,173543,78763,A
2288,200796,104449,A
2289,157093,68106,A
2290,95646,147045,A
2291,37719,74532,A
2292,60463,131297,A
2293,150120,193863,A
2294,99566,134416,A
2295,195182,195191,A
2296,140804,16427,A
2297,138112,80561,A
2298,11654,56144,A
2299,16477,137227,A
2300,179032,174930,A
2301,179348,58023,A
2302,35539,5019,A
2303,157459,169033,B
2304,202145,106475,A
2305,87630,98360,A
2306,114671,106169,A
2307,205581,153872,A
2308,61903,76853,A
2309,49579,163333,A
2310,47643,147856,A
2311,122675,122157,A
