Index,Image A,Image B,Output
1362,486172,546092,B
1363,433597,451461,B
1364,389578,294117,A
1365,120526,56687,B
1366,315287,77626,B
1367,552065,354535,A
1368,465938,282382,B
1369,302960,354992,A
1370,274072,29121,A
1371,486485,203005,B
1372,166342,281873,B
1373,394061,546302,A
1374,303198,85287,A
1375,389968,338586,A
1376,67447,395775,A
1377,140281,303052,A
1378,416795,196900,A
1379,387106,307103,B
1380,185646,116006,A
1381,289489,94675,A
1382,25805,523954,B
1383,381058,42135,A
1384,137408,130161,B
1385,337724,285704,A
1386,335328,470343,B
1387,336802,192887,B
1388,340010,451707,A
1389,139818,243414,B
1390,201307,23290,A
1391,490783,524949,A
1392,363998,398003,A
1393,242003,40793,B
1394,171197,445337,A
1395,289826,331018,B
1396,277926,256509,B
1397,41256,298322,A
1398,438844,425750,A
1399,502994,26338,A
1400,222905,416573,A
1401,168938,450474,A
1402,77709,36983,B
1403,527317,532469,A
1404,509270,78365,B
1405,30844,285650,B
1406,553632,404788,A
1407,368792,318809,A
1408,18745,566056,A
1409,88434,338621,A
1410,137340,216672,A
1411,288893,516126,B
1412,532787,80105,B
1413,353722,266486,B
1414,174554,320397,B
1415,497520,298998,A
1416,514318,543295,A
1417,275366,305824,B
1418,358165,386645,B
1419,330970,404452,B
1420,323133,343700,B
1421,516830,29976,A
1422,27280,456909,A
1423,158014,203600,A
1424,226275,97367,A
1425,373061,132329,B
1426,385392,347436,B
1427,9249,461338,B
1428,133604,396234,B
1429,24481,88469,B
1430,66042,229160,B
1431,293595,281147,B
1432,422425,72757,A
1433,514727,31382,A
1434,298400,100427,B
1435,109502,392281,A
1436,11830,130708,B
1437,451477,432405,A
1438,451058,6712,A
1439,108889,503851,A
1440,384941,131429,A
1441,440728,281621,A
1442,193457,328415,A
1443,504542,392874,B
1444,387980,191108,B
1445,485520,432623,B
1446,442605,19944,A
1447,259437,92906,A
1448,461495,309972,B
1449,380971,364513,A
1450,406210,93985,B
1451,417696,209521,A
1452,345414,479919,B
1453,382826,477162,A
1454,494669,539927,A
1455,385632,199465,B
1456,324423,71971,A
1457,234545,536699,B
1458,441514,537384,A
1459,369619,216173,A
1460,157030,409104,A
1461,476289,194861,A
1462,123115,298570,A
1463,302818,334192,B
1464,374979,165458,B
1465,291215,190717,B
1466,95008,524938,A
1467,345834,486256,B
1468,493592,125700,B
1469,167833,569957,A
1470,456290,14002,A
1471,404568,219081,B
1472,63825,518873,A
1473,317357,155108,B
1474,208471,245358,A
1475,417832,428039,A
1476,32705,193466,A
1477,421922,114754,A
1478,567296,420008,B
1479,92349,30862,B
1480,243225,275730,A
1481,254609,200392,A
1482,34705,10449,A
1483,444243,222980,A
1484,504195,421717,B
1485,368149,183214,B
1486,152593,469708,B
1487,33190,364354,B
1488,32229,238807,B
1489,277263,242990,A
1490,222700,134439,A
1491,100859,158574,B
1492,14948,34449,B
1493,340251,110915,B
1494,319172,348411,A
1495,285833,368411,A
1496,53112,288121,A
1497,499181,468543,B
1498,275350,174685,A
1499,298430,549452,B
1500,368435,417414,A
1501,213739,17932,A
1502,101392,461508,A
1503,260534,252675,B
1504,180210,33694,A
1505,182992,422184,A
1506,469288,60180,A
1507,386739,312550,B
1508,36538,336008,A
1509,516511,144776,A
1510,56697,523294,A
1511,326705,126516,A
1512,186287,341844,A
1513,74523,482743,B
1514,520948,372070,B
1515,62741,159747,A
1516,229456,171640,A
1517,26375,32436,A
1518,99118,421267,B
1519,487831,478493,A
1520,473631,171368,B
1521,31899,20865,A
1522,471201,256494,B
1523,145297,121476,B
1524,300763,550018,B
1525,191859,50430,A
1526,3725,239204,B
1527,412933,508155,B
1528,148748,320207,B
1529,350221,523080,A
1530,299287,356314,A
1531,409500,32121,B
1532,280966,170927,B
1533,363374,481099,B
1534,85745,255661,B
1535,88086,272969,A
1536,158053,131011,B
1537,490364,167272,B
1538,328309,242432,B
1539,539837,550870,B
1540,47357,306350,A
1541,528236,363845,B
1542,196923,433947,A
1543,113764,354268,A
1544,474494,62574,A
1545,482662,125507,A
1546,317867,197295,A
1547,53954,143683,B
1548,277901,395188,B
1549,465714,267671,B
1550,433754,94331,A
1551,465486,340249,A
1552,549366,173785,B
1553,497322,362505,A
1554,67027,135432,A
1555,470284,385008,A
1556,360004,452877,A
1557,506345,335418,A
1558,118935,538703,B
1559,112692,342038,B
1560,273870,335840,B
1561,254782,393488,B
1562,61592,318170,A
1563,469915,68051,B
1564,251794,91429,B
1565,364898,452718,B
1566,416825,140510,A
1567,484238,397948,B
1568,530741,561219,A
1569,147277,180845,A
1570,385731,415125,A
1571,340771,204534,A
1572,491473,59406,A
1573,360657,556389,B
1574,446524,75547,B
1575,421080,441953,A
1576,91835,405536,B
1577,538187,250591,A
1578,212624,500881,A
1579,134467,174827,B
1580,395489,454558,B
1581,164919,132424,B
1582,355329,407721,A
1583,281337,213626,B
1584,31582,223756,A
1585,382659,213471,A
1586,181295,441263,A
1587,69597,153870,B
1588,358561,259688,B
1589,137412,211479,B
1590,281443,351481,B
1591,6308,201364,B
1592,406155,328251,A
1593,118205,28097,A
1594,282884,303347,A
1595,558902,448833,B
1596,76013,431049,B
1597,436669,176669,A
1598,419650,517205,B
1599,72631,358417,A
1600,95117,412225,A
1601,400284,349985,A
1602,132571,335365,A
1603,133785,297208,A
1604,283496,380569,A
1605,553885,9583,A
1606,321229,29739,A
1607,309138,535468,B
1608,215674,304180,B
1609,183752,308571,B
1610,303460,156261,A
1611,356826,54245,B
1612,352234,104224,B
1613,437989,283198,A
1614,289325,540533,B
1615,415129,182449,A
1616,219850,203894,A
1617,327147,299840,B
1618,26140,423175,B
1619,167494,193717,B
1620,438765,251345,B
1621,414140,466569,B
1622,544158,85425,A
1623,1927,358289,B
1624,299443,363924,A
1625,102262,389327,A
1626,316173,226823,B
1627,565672,148508,B
1628,224668,352073,B
1629,413925,105483,B
1630,450289,276209,B
1631,527586,250498,A
1632,499136,389242,B
1633,107832,107158,B
1634,281748,317531,B
1635,537611,455331,A
1636,453885,503213,B
1637,373915,37858,A
1638,264692,148610,B
1639,149663,330666,A
1640,403201,90220,B
1641,435687,244666,A
1642,138648,380430,B
1643,446652,551501,A
1644,489050,483698,B
1645,113612,206821,A
1646,85977,347686,B
1647,152432,452286,B
1648,4256,337599,B
1649,386292,394589,A
1650,149532,462073,B
1651,302635,545622,A
1652,324983,178012,B
1653,36349,28304,A
1654,419255,360754,A
1655,323701,159357,B
1656,521071,426291,B
1657,393794,202106,A
1658,412363,77791,B
1659,738,281853,B
1660,84658,174186,B
1661,11115,187715,B
1662,345788,184827,A
1663,197294,341482,A
1664,566071,236540,A
1665,261546,399713,A
1666,438548,219694,B
1667,348118,440413,B
1668,441020,191646,B
1669,236819,276083,B
1670,226410,29117,A
1671,51931,171421,A
1672,5508,410302,B
1673,98021,43583,B
1674,277420,24932,A
1675,343285,432822,A
1676,528473,171764,A
1677,138662,276829,B
1678,146395,364819,B
1679,136406,453999,A
1680,32779,361035,A
1681,264019,127802,A
1682,213410,24201,A
1683,470996,196781,A
1684,480605,439331,A
1685,229300,3275,A
1686,75337,565893,A
1687,133650,565430,B
1688,233716,537201,A
1689,465259,206944,B
1690,458691,80395,B
1691,170320,100374,A
1692,128665,1275,A
1693,86315,383780,A
1694,195844,80904,A
1695,370341,160171,B
1696,122106,556612,A
1697,248390,39331,B
1698,459389,406755,B
1699,350163,543760,A
1700,505911,550665,B
1701,147348,391732,A
1702,227001,472896,B
1703,163799,486264,B
1704,276172,240113,A
1705,301117,119374,A
1706,307736,118576,B
1707,304004,155322,B
1708,403678,457204,B
1709,470588,435855,B
1710,20010,515010,B
1711,227507,284998,B
1712,216637,443479,B
1713,557258,124597,B
1714,183991,187555,A
1715,477074,192396,B
1716,290443,402718,A
1717,126349,187434,A
1718,553223,223844,A
1719,25578,209490,B
1720,140641,166063,A
1721,33909,438114,A
1722,564734,126213,B
1723,531129,455054,B
1724,316138,84226,B
1725,294803,188998,B
1726,266946,454903,A
1727,217516,517815,A
1728,272853,195784,A
1729,129690,328352,B
1730,510263,294210,A
1731,286741,436045,B
1732,154803,566069,A
1733,72985,11080,A
1734,134258,557560,A
1735,240274,546639,B
1736,502558,306924,A
1737,542998,342870,A
1738,477761,253433,B
1739,29930,425039,B
1740,443408,116938,B
1741,28465,215746,B
1742,81877,455262,B
1743,182322,29136,A
1744,320764,490571,A
1745,403077,167958,A
1746,472709,333539,A
1747,535545,308638,B
1748,535409,114815,B
1749,384236,539562,A
1750,427452,236160,A
1751,396809,333052,A
1752,230630,171132,A
1753,309688,540185,A
1754,422298,443261,A
1755,389304,516786,A
1756,273499,163894,A
1757,532411,564366,B
1758,251692,494815,B
1759,194324,237358,A
1760,42722,64019,B
1761,156634,48314,B
1762,329982,192329,B
1763,122301,528110,B
1764,234682,375946,B
1765,83300,532177,A
1766,293322,93924,B
1767,463496,214514,A
1768,497097,413527,A
1769,477254,461254,B
1770,302,476686,B
1771,151488,144755,A
1772,298093,188506,A
1773,30261,186544,A
1774,413400,93213,B
1775,90951,375306,A
1776,66026,83530,B
1777,245783,401039,B
1778,260416,216048,A
1779,96541,139725,A
1780,377983,544422,A
1781,435211,308676,B
1782,208936,45215,B
1783,196276,509053,B
1784,472800,264780,A
1785,315542,170883,B
1786,307053,151676,A
1787,478528,61443,B
1788,2183,198800,B
1789,96264,175603,B
1790,314060,102611,A
1791,475493,84110,A
1792,110198,446056,A
1793,322534,538844,B
1794,455412,170826,B
1795,440566,190756,B
1796,358621,495500,A
1797,113657,567438,B
1798,348923,417689,B
1799,85406,94458,A
1800,398743,409602,B
1801,433482,306647,A
1802,85346,434857,B
1803,97801,238506,A
1804,429614,159707,A
1805,34217,266548,B
1806,475965,378898,A
1807,173945,137203,B
1808,43836,52189,B
1809,51443,214625,A
1810,167653,443312,A
1811,168434,498973,A
1812,461747,279647,B
1813,77217,484346,A
1814,41532,537815,B
1815,431566,48153,A
1816,298918,453283,A
1817,424905,454343,A
1818,386765,419780,A
1819,77137,502537,A
1820,337628,90611,A
1821,325173,198064,A
1822,506932,429442,B
1823,412152,487007,B
1824,94177,183764,A
1825,516250,154315,A
1826,352522,451153,B
1827,2381,179284,B
1828,478039,530291,B
1829,13154,469528,A
1830,386717,418125,B
1831,448311,3819,A
1832,222174,492296,B
1833,152782,232147,A
1834,419162,96143,A
1835,365503,107459,B
1836,451709,551329,A
1837,288593,346843,B
1838,437412,402262,B
1839,418046,152465,A
1840,387645,167731,B
1841,62819,467867,A
1842,631,3229,A
1843,398146,533639,B
1844,440105,222242,B
1845,413448,394349,B
1846,97060,323333,A
1847,76214,437038,B
1848,455348,407061,A
1849,348795,144608,A
1850,48093,33672,A
1851,199195,472607,B
1852,265395,214269,B
1853,308835,241833,A
1854,237888,222248,A
1855,250557,499744,B
1856,218051,29245,A
1857,496464,126066,A
1858,234248,560988,B
1859,498352,16726,A
1860,351938,508889,B
1861,317560,323490,A
1862,17911,252519,B
1863,539796,253437,B
1864,27532,458344,B
1865,395845,335626,A
1866,433269,248468,A
1867,454128,164073,B
1868,338859,102418,A
1869,248914,205802,A
1870,96692,261998,B
1871,492811,268367,B
1872,859,96210,B
1873,59375,117399,B
1874,424847,329560,A
1875,492022,554282,A
1876,110700,393660,A
1877,23715,405086,B
1878,16095,333622,B
1879,198632,359527,B
1880,99825,209077,A
1881,546518,10487,A
1882,34474,560451,A
1883,448091,9480,A
1884,173342,270469,B
1885,126973,387511,A
1886,408062,418921,A
1887,118609,397111,A
1888,238084,196176,A
1889,466228,72523,B
1890,278848,257323,B
1891,131866,107437,A
1892,416589,360773,A
1893,219014,97496,B
1894,118068,160172,A
1895,265901,82633,B
1896,468988,456278,B
1897,373140,379646,B
1898,144009,110077,B
1899,76321,62895,B
1900,517539,561576,B
1901,333348,195683,A
1902,249282,356973,B
1903,138475,323329,A
1904,386579,426414,B
1905,278849,282528,A
1906,283479,316583,A
1907,73861,280995,B
1908,224807,328252,A
1909,248831,44474,A
1910,308110,420079,B
1911,21925,75225,B
1912,434797,319542,B
1913,376633,278648,A
1914,25133,195283,B
1915,565644,368262,B
1916,391403,356551,A
1917,474721,19310,A
1918,322278,426835,A
1919,435025,323217,B
1920,325667,143946,A
1921,505806,237465,B
1922,116827,16247,A
1923,420973,33606,A
1924,379672,411517,A
1925,346361,452689,B
1926,454748,353129,A
1927,321625,97884,A
1928,495797,444035,B
1929,215740,136791,B
1930,412327,212799,B
1931,442908,363974,B
1932,260463,546888,A
1933,353648,425827,B
1934,206933,542199,A
1935,162234,527980,B
1936,77926,497875,B
1937,326088,360178,A
1938,142508,530750,A
1939,401264,229550,A
1940,338939,274454,A
1941,120325,331469,A
1942,556627,297911,A
1943,6617,426589,B
1944,70145,53455,A
1945,145986,304366,B
1946,225827,565365,A
1947,365747,110335,B
1948,375850,85829,A
1949,360943,492714,B
1950,193771,78899,B
1951,69547,207408,B
1952,529580,122241,B
1953,329313,466621,B
1954,375838,225558,A
1955,39054,530837,B
1956,258706,314684,B
1957,448785,435212,A
1958,477693,312524,A
1959,76952,367926,B
1960,119840,569039,A
1961,258403,473325,B
1962,467930,301817,A
1963,497263,414556,A
1964,437152,278385,B
1965,186683,470392,B
1966,415375,128791,B
1967,182562,266729,B
1968,251381,479099,B
1969,230778,132764,A
1970,329900,142240,A
1971,284501,53007,B
1972,35676,6514,A
1973,522043,457872,A
1974,445580,494480,B
1975,340290,297922,B
1976,415793,291963,A
1977,542306,557148,A
1978,364682,39670,A
1979,484114,447006,A
1980,25018,422476,B
1981,115677,551834,B
1982,429086,148627,B
1983,515507,444566,B
1984,177089,560707,B
1985,416599,148405,B
1986,35160,32302,A
1987,133825,391850,B
1988,332182,472392,B
1989,487861,291353,A
1990,443224,479734,A
1991,94543,297075,A
1992,293229,496767,A
1993,529104,368813,B
1994,111435,145251,A
1995,294268,392159,A
1996,244225,419380,B
1997,127353,476136,A
1998,86620,337129,B
1999,84135,569838,B
2000,510058,324797,A
2001,108061,415889,A
2002,1328,327478,B
2003,438445,82341,A
2004,407010,45674,A
2005,175654,468512,A
2006,167050,76879,A
2007,17986,476798,B
2008,354667,71811,B
2009,508763,569183,A
2010,401227,45092,A
2011,86989,15850,A
2012,260385,107928,A
2013,514244,443041,B
2014,141252,294486,A
2015,480002,444220,A
2016,367712,423014,A
2017,504344,472416,A
2018,211652,321537,B
2019,102483,549315,A
2020,102533,281543,A
2021,542534,29275,A
2022,45254,293589,A
2023,219281,115079,B
2024,405368,212994,B
2025,177323,449701,A
2026,141093,457994,B
2027,24514,283334,B
2028,196683,469697,A
2029,166734,305090,B
2030,316318,500842,B
2031,314352,86434,A
2032,458710,431960,B
2033,189459,65287,A
2034,38154,200821,A
2035,414254,88431,B
2036,248691,112628,A
2037,482716,503436,A
2038,286938,244986,A
2039,11046,62461,A
2040,273972,547259,B
2041,265034,442287,A
2042,297342,552822,A
2043,471418,521946,B
2044,67073,524147,A
2045,394941,80694,B
2046,185475,322478,A
2047,69097,151226,A
2048,456793,514954,A
2049,236571,79199,B
2050,85461,531989,A
2051,555018,178909,B
2052,403566,566506,A
2053,140966,496898,B
2054,142866,282754,B
2055,397350,341,A
2056,368074,24739,A
2057,38512,224035,A
2058,529750,258246,A
2059,100227,48069,A
2060,379326,460663,A
2061,541687,403024,A
2062,281735,33074,A
2063,541424,447497,B
2064,336823,216287,B
2065,269640,269880,B
2066,88445,239516,A
2067,31605,469906,A
2068,76625,151263,A
2069,223429,243921,A
2070,356349,263355,A
2071,553969,417916,A
2072,91541,404898,A
2073,287988,205664,B
2074,204801,35556,A
2075,204690,17417,A
2076,396150,300472,B
2077,187402,508239,A
2078,181303,85950,A
2079,118374,55129,B
2080,198287,214199,A
2081,160393,1571,A
2082,315243,473933,B
2083,330162,460672,B
2084,471846,93223,B
2085,476587,184988,A
2086,545758,362642,B
2087,473576,443963,B
2088,120819,266784,A
2089,493920,111586,A
2090,519587,403525,A
2091,225707,272125,A
2092,329699,158754,B
2093,451069,499279,B
2094,199588,404731,A
2095,374118,380207,B
2096,311407,188619,B
2097,412288,468141,B
2098,102367,341437,A
2099,501030,181465,B
2100,365959,258157,A
2101,445021,30763,A
2102,158541,114691,A
2103,180863,129110,A
2104,222002,486031,A
2105,437062,425317,A
2106,156085,244185,B
2107,70540,423738,A
2108,206507,305280,B
2109,273775,513034,A
2110,277023,239658,A
2111,446679,460776,A
2112,315844,489551,B
2113,394297,292429,A
2114,141015,538284,B
2115,110196,538379,A
2116,125748,186641,A
2117,419871,147692,A
2118,316045,367624,A
2119,419164,376447,A
2120,174564,118620,B
2121,122559,263954,B
2122,163567,49092,A
2123,472893,125875,A
2124,365027,91338,A
2125,358322,14953,A
2126,391263,316167,A
2127,194382,153381,B
2128,210871,202963,B
2129,166467,105774,A
2130,304706,482918,A
2131,541657,419045,A
2132,133629,234312,A
2133,261128,114564,B
2134,550564,32766,B
2135,349680,285335,A
2136,133484,86568,A
2137,282405,562024,A
2138,167758,473271,A
2139,510891,395540,A
2140,490744,285813,B
2141,39278,67418,A
2142,232324,2198,A
2143,183864,358685,B
2144,529550,85874,A
2145,192227,241927,A
2146,447055,20426,A
2147,418123,253384,A
2148,424317,270806,A
2149,111188,539989,B
2150,491948,116625,B
2151,277017,307108,A
2152,550868,61253,A
2153,222829,569959,B
2154,423144,443558,A
2155,383259,62716,B
2156,525709,517059,B
2157,7051,133659,B
2158,102503,395380,B
2159,13736,396012,B
2160,28092,200567,B
2161,261184,450491,B
2162,466647,411353,A
2163,140484,247791,B
2164,17993,305068,B
2165,59994,481656,B
2166,73617,334423,A
2167,108388,525891,A
2168,539139,224173,A
2169,2910,498548,B
2170,300867,186001,A
2171,500776,481285,B
2172,497412,341918,B
2173,295675,187383,A
2174,219296,101153,B
2175,496613,403030,B
2176,387712,3816,A
2177,459841,50891,B
2178,379609,439987,A
2179,126928,454174,A
2180,46715,80999,B
2181,467814,210569,B
2182,311634,568627,B
2183,110186,85319,A
2184,113007,306750,A
2185,21905,473479,B
2186,555283,352081,B
2187,261052,383788,A
2188,444333,172382,A
2189,134176,307121,A
2190,146494,354382,B
2191,235873,338475,B
2192,327813,568019,B
2193,109676,446434,B
2194,201009,250594,A
2195,335195,356858,B
2196,260602,240000,B
2197,56234,430995,A
2198,569644,488221,B
2199,71839,320763,A
2200,113887,236411,B
2201,432126,534334,B
2202,516873,32484,A
2203,521859,142638,A
2204,137662,118762,A
2205,461257,6317,A
2206,28255,189901,B
2207,561402,26575,A
2208,375182,300641,B
2209,51674,11178,A
2210,411991,228736,A
2211,134952,534638,A
2212,526352,152391,B
2213,235385,64323,A
2214,523834,300007,B
2215,126327,147002,A
2216,23671,394459,B
2217,176591,304150,B
2218,17846,259009,B
2219,336949,281431,A
2220,547768,560209,B
2221,368299,261572,B
2222,259557,41074,B
2223,147300,148632,A
2224,141249,557465,A
2225,270429,92388,A
2226,338288,174297,A
2227,56306,554227,B
2228,291758,474495,B
2229,515830,479349,A
2230,253588,470665,B
2231,52503,485254,A
2232,475651,468015,B
2233,267299,421974,A
2234,208519,172662,A
2235,559618,121335,A
2236,304149,113799,B
